group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
298,#46b5a6,settled,1,51,38,933.215,6.1204,5863.57,0,0,0,0,0,0,0
299,#c256cd,settled,1,37,28,932.656,1.00252,5860.05,0,0,0,0,0,0,0
300,#8bac41,settled,1,345,208,842.033,3.10699,5290.65,0,0,0,398,398,0,0
301,#544e68,settled,1,75,50,851.408,2.78592,5349.55,0,0,0,0,0,0,0
302,#cfa38e,settled,1,17,15,776.219,1.5226,4877.13,0,0,0,0,0,0,0
303,#9845b6,settled,1,7,9,887.281,6.05553,5574.95,0,0,0,12,12,0,0
304,#619adc,settled,1,8,10,1093.51,16.7715,6870.74,0,0,0,136,136,0,0
305,#ddef4f,settled,1,33,27,1223.01,3.39566,7684.43,0,0,0,38,38,0,0
306,#a59177,settled,1,67,47,1246.81,2.90136,7833.95,0,0,0,161,161,0,0
307,#6ee79d,settled,1,78,53,1238.64,5.84622,7782.62,0,0,0,0,0,0,0
308,#ea88c4,settled,1,84,57,1245.27,6.01284,7824.25,0,0,0,142,142,0,0
309,#b3ddeb,settled,1,71,47,1201.69,13.0938,7550.44,0,0,0,151,151,0,0
310,#7b805f,settled,1,52,43,1510.28,9.23712,9489.36,0,0,0,0,0,0,0
311,#44d585,settled,1,10,11,1505.82,1.34615,9461.35,0,0,0,0,0,0,0
312,#c077ac,settled,1,12,13,1474.63,3.53408,9265.36,0,0,0,0,0,0,0
313,#89ccd3,settled,1,30,25,1477.11,2.94339,9280.94,0,0,0,0,0,0,0
314,#516e47,settled,1,19,19,1466.82,4.39892,9216.3,0,0,0,0,0,0,0
315,#cdc36d,settled,1,8,10,1432.44,8.57338,9000.26,0,0,0,0,0,0,0
316,#966595,settled,1,73,48,1474.28,5.18718,9263.16,0,0,0,0,0,0,0
317,#5fbabb,settled,1,75,50,1461.84,4.13281,9184.99,0,0,0,0,0,0,0
318,#db5ce2,settled,1,65,46,1445.09,15.2882,9079.79,0,0,0,0,0,0,0
319,#a3b156,settled,1,32,31,1454.99,10.9085,9141.94,0,0,0,0,0,0,0
320,#6c547d,settled,1,10,12,1450.31,1.73944,9112.58,0,0,0,0,0,0,0
321,#e8a8a3,settled,1,66,50,1456.66,3.92097,9152.47,0,0,0,0,0,0,0
322,#b14acb,settled,1,67,45,1437.67,7.37441,9033.12,0,0,0,0,0,0,0
323,#79a0f1,settled,1,39,31,1305.6,2.19645,8203.34,0,0,0,375,375,0,0
324,#424265,settled,1,51,39,1397.22,6.90587,8778.96,0,0,0,8,8,0,0
325,#be978c,settled,1,18,16,1294.04,1.84657,8130.7,0,0,0,181,181,0,0
326,#87ecb2,settled,1,7,8,1279.38,1.41372,8038.61,0,0,0,98,98,0,0
327,#4f8ed9,settled,1,9,12,1265.83,1.18255,7953.45,0,0,0,64,64,0,0
328,#cbe34d,settled,1,15,14,1245.44,1.36348,7825.35,0,0,0,138,138,0,0
329,#948574,settled,1,19,16,1245.95,1.31802,7828.56,0,0,0,173,173,0,0
330,#5ddb9a,settled,1,85,55,1246.18,2.90805,7829.95,0,0,0,836,836,0,0
331,#d97cc1,settled,1,31,24,1237.15,3.02885,7773.25,0,0,0,237,237,0,0
332,#a1d2e8,settled,1,71,50,1228.79,4.63359,7720.71,0,0,0,631,631,0,0
333,#6a745c,settled,1,331,191,1233.62,2.08124,7751.03,0,0,0,2589,2589,0,0
334,#e6c882,settled,1,27,22,1237.3,2.60273,7774.21,0,0,0,220,220,0,0
335,#af6baa,settled,1,18,16,1161.42,2.26997,7297.39,0,0,0,0,0,0,0
336,#77c0d0,settled,1,78,50,1170.94,6.6975,7357.26,0,0,0,708,708,0,0
337,#406244,settled,1,69,50,1131.14,5.60958,7107.14,0,0,0,229,229,0,0
338,#bcb76b,settled,1,31,24,1127.71,2.0825,7085.64,0,0,0,0,0,0,0
339,#855992,settled,1,12,12,1138.26,2.5971,7151.9,0,0,0,0,0,0,0
340,#4dafb8,settled,1,68,46,1128.63,7.68283,7091.37,0,0,0,503,503,0,0
341,#c950e0,settled,1,224,130,1124.93,5.52944,7068.13,0,0,0,633,633,0,0
342,#92a553,settled,2,138,100,975.752,12.9244,6130.83,0,0,0,0,0,0,0
343,#5b487a,settled,1,114,75,1028.01,4.04808,6459.15,0,0,0,0,0,0,0
344,#d69ca1,settled,1,79,55,1009.76,5.86945,6344.54,0,0,0,0,0,0,0
345,#9ff2c7,settled,1,26,21,1008.64,2.78268,6337.47,0,0,0,0,0,0,0
346,#6894ee,settled,1,49,35,1011.65,2.56455,6356.39,0,0,0,0,0,0,0
347,#e4e962,settled,1,76,52,995.132,5.87537,6252.6,0,0,0,31,31,0,0
348,#ac8b89,settled,1,43,30,994.717,3.754,6249.99,0,0,0,31,31,0,0
349,#75e0af,settled,1,48,33,993.363,3.20508,6241.48,0,0,0,0,0,0,0
350,#f182d6,settled,1,15,14,1007.26,1.65661,6328.83,0,0,0,0,0,0,0
351,#bad74a,settled,2,65,54,1013.67,12.2778,6369.06,0,0,0,0,0,0,0
352,#827971,settled,1,69,50,887.344,5.29454,5575.35,0,0,0,283,283,0,0
353,#4bcf97,settled,1,367,217,895.583,4.83728,5627.11,0,0,0,283,283,0,0
354,#c770bf,settled,1,33,24,926.072,2.58163,5818.68,0,0,0,0,0,0,0
355,#90c6e5,settled,1,25,21,848.041,2.79156,5328.4,0,0,0,0,0,0,0
356,#586859,settled,1,10,11,847.439,2.51018,5324.62,0,0,0,15,15,0,0
357,#d4bd80,settled,1,26,22,846.448,3.66816,5318.39,0,0,0,40,40,0,0
358,#9d5fa7,settled,1,19,17,847.179,1.65031,5322.99,0,0,0,19,19,0,0
359,#66b4cd,settled,1,71,50,857.178,10.2542,5385.81,0,0,0,0,0,0,0
360,#e25641,settled,1,73,50,856.147,4.05453,5379.33,0,0,0,45,45,0,0
361,#aaab68,settled,1,64,49,865.175,3.1698,5436.05,0,0,0,58,58,0,0
362,#734d8f,settled,1,64,49,854.397,10.1692,5368.33,0,0,0,182,182,0,0
363,#efa2b6,settled,1,63,50,845.874,9.57747,5314.78,0,0,0,182,182,0,0
364,#b844dd,settled,1,63,50,830.702,2.69888,5219.45,0,0,0,31,31,0,0
365,#809a50,settled,1,45,33,817.582,3.67722,5137.02,0,0,0,0,0,0,0
366,#49ef77,settled,1,132,88,824.072,7.83835,5177.8,0,0,0,43,43,0,0
367,#c5909e,settled,1,148,92,822.891,7.44477,5170.38,0,0,0,212,212,0,0
368,#8ee6c4,settled,1,18,19,828.677,1.30066,5206.73,0,0,0,43,43,0,0
369,#5688eb,settled,1,41,32,813.458,6.11129,5111.11,0,0,0,0,0,0,0
370,#d2dd5f,settled,1,47,36,830.559,6.73743,5218.56,0,0,0,350,350,0,0
371,#9b7f86,settled,1,18,17,726.731,2.75149,4566.19,0,0,0,0,0,0,0
372,#64d4ac,settled,4,454,286,652.456,8.23073,4099.5,0,0,0,0,0,29,0
373,#e076d4,settled,1,98,70,1410.52,8.06434,8862.58,0,0,0,578,578,0,0
374,#a8cb47,settled,1,40,30,1413.3,3.33031,8880,0,0,0,244,244,0,0
375,#716d6e,settled,1,24,23,1295.69,2.52581,8141.06,0,0,0,202,202,0,0
376,#edc295,settled,1,75,50,1255.95,11.002,7891.38,0,0,0,1207,1207,0,0
377,#b664bc,settled,1,69,50,1267.69,7.60152,7965.15,0,0,0,889,889,0,0
378,#7ebae2,settled,1,74,50,1266.12,5.88607,7955.28,0,0,0,747,747,0,0
379,#475c56,settled,1,147,88,1271.08,3.48295,7986.44,0,0,0,1247,1247,0,0
380,#c3b17d,settled,1,56,41,1277.52,3.12024,8026.9,0,0,0,679,679,0,0
381,#8c53a4,settled,1,7,8,1281.13,0.857596,8049.55,0,0,0,10,10,0,0
382,#54a8cb,settled,1,275,164,1293.33,6.5535,8126.22,0,0,0,3280,3280,0,0
383,#d04af2,settled,1,262,155,1114.06,3.33495,6999.87,0,0,0,0,0,0,0
384,#999f65,settled,1,339,191,1132.73,8.87524,7117.14,0,0,0,0,0,0,0
385,#62418c,settled,1,34,28,1017.77,3.0476,6394.81,0,0,0,0,0,0,0
386,#dd96b3,settled,1,121,78,1022.45,1.7236,6424.27,0,0,0,367,367,0,0
387,#a6ebd9,settled,1,26,22,944.885,1.98927,5936.89,0,0,0,0,0,0,0
388,#6f8e4d,settled,1,26,22,985.971,1.28842,6195.04,0,0,0,0,0,0,0
389,#ebe274,settled,1,25,21,979.275,2.55151,6152.97,0,0,0,0,0,0,0
390,#b3859b,settled,1,17,14,906.399,3.02349,5695.08,0,0,0,0,0,0,0
391,#7cdac1,settled,2,148,100,797.249,12.0085,5009.26,0,0,0,0,0,0,0
392,#457ce9,settled,1,9,10,807.93,3.72714,5076.37,0,0,0,0,0,0,0
393,#c1d15c,settled,1,19,19,804.886,2.35828,5057.25,0,0,0,0,0,0,0
394,#897383,settled,2,110,89,802.838,16.8827,5044.38,0,0,0,38,38,0,0
395,#52c8aa,settled,1,25,24,809.395,1.07919,5085.58,0,0,0,38,38,0,0
396,#ce6ad1,settled,1,19,18,810.815,2.34596,5094.5,0,0,0,0,0,0,0
397,#97bf44,settled,1,65,46,779.134,4.76397,4895.44,0,0,0,0,0,0,0
398,#5f626b,settled,1,25,25,841.88,2.8437,5289.69,0,0,0,0,0,0,0
399,#dbb692,settled,1,27,21,833.657,1.95283,5238.02,0,0,0,0,0,0,0
400,#a458b9,settled,1,59,49,574.334,17.5584,3608.65,0,0,0,458,458,0,0
401,#6daee0,settled,1,376,216,1244.35,7.07769,7818.49,0,0,0,318,318,0,0
402,#e94f54,settled,1,17,16,1261.24,1.78323,7924.58,0,0,0,0,0,0,0
403,#b1a57a,settled,1,77,50,1256.48,4.65746,7894.69,0,0,0,0,0,0,0
404,#7a47a1,settled,1,72,50,1165.49,13.6189,7323,0,0,0,162,162,0,0
405,#439cc8,settled,1,270,157,1040.74,4.86474,6539.19,0,0,0,0,0,0,0
406,#bff1ee,settled,1,48,33,1089.96,2.9211,6848.42,0,0,0,0,0,0,0
407,#879362,settled,1,34,26,1090.19,2.24872,6849.88,0,0,0,0,0,0,0
408,#50e989,settled,1,52,39,1087.68,3.8194,6834.07,0,0,0,9,9,0,0
409,#cc8ab0,settled,1,29,23,1086.78,3.86839,6828.44,0,0,0,15,15,0,0
410,#95e0d6,settled,1,18,16,1089.37,1.64309,6844.72,0,0,0,9,9,0,0
411,#5d824a,settled,1,16,15,1087.41,2.61005,6832.43,0,0,0,15,15,0,0
412,#d9d671,settled,1,24,21,1077.96,1.50222,6773.01,0,0,0,0,0,0,0
413,#a27998,settled,1,15,14,1106.14,2.36336,6950.07,0,0,0,0,0,0,0
414,#6bcebf,settled,1,20,20,1121.84,2.35852,7048.71,0,0,0,34,34,0,0
415,#e770e6,settled,1,15,16,1119.53,3.26587,7034.24,0,0,0,27,27,0,0
416,#afc559,settled,4,326,216,1131.33,19.1576,7108.35,0,0,0,443,443,103,0
417,#786780,settled,1,36,33,1127.05,3.69456,7081.48,0,0,0,0,0,0,0
418,#41bda7,settled,1,33,25,1077.51,2.49037,6770.2,0,0,0,0,0,0,0
419,#bd5ece,settled,1,160,101,1155.36,2.36872,7259.34,0,0,0,0,0,0,0
420,#85b341,settled,1,16,16,1151.05,1.90471,7232.27,0,0,0,0,0,0,0
421,#4e5669,settled,2,136,100,1084.87,34.9921,6816.42,0,0,0,0,0,1,0
422,#caaa8f,settled,1,36,26,945.857,3.21891,5943,0,0,0,37,37,0,0
423,#934db6,settled,1,34,25,942.575,1.64429,5922.38,0,0,0,0,0,0,0
424,#5ba2dd,settled,1,76,50,946.883,6.13449,5949.44,0,0,0,0,0,0,0
425,#d74351,settled,1,16,16,938.371,2.27769,5895.96,0,0,0,0,0,0,0
426,#a09977,settled,1,149,100,930.401,2.48405,5845.88,0,0,0,23,23,0,0
427,#69ee9e,settled,1,15,14,931.205,1.83441,5850.94,0,0,0,0,0,0,0
428,#e490c5,settled,1,19,20,931.959,1.79206,5855.67,0,0,0,23,23,0,0
429,#ade5eb,settled,1,243,141,1026.11,4.74388,6447.27,0,0,0,0,0,0,0
430,#76875f,settled,2,241,157,989.502,7.79154,6217.23,0,0,0,0,0,111,0
431,#f2dc86,settled,1,32,28,903.884,2.84427,5679.27,0,0,0,0,0,0,0
432,#ba7ead,settled,1,233,134,800.351,7.50015,5028.76,0,0,0,0,0,0,0
433,#83d4d4,settled,1,59,48,795.878,3.8309,5000.65,0,0,0,122,122,0,0
434,#4c7648,settled,1,78,50,613.23,6.78384,3853.04,0,0,0,343,343,0,0
435,#c8cb6e,settled,1,71,47,417.797,2.61444,2625.1,0,0,0,0,0,0,0
436,#906d95,settled,472,106951,62388,546.662,620.476,3434.78,0,0,0,205794,205794,456544,438377
437,#59c2bc,settled,335,79185,46022,450.459,547.177,2830.32,0,0,0,86116,86116,45032,38648
438,#d564e3,settled,1,67,47,629.2,37.7448,3953.38,0,0,0,184,184,0,0
439,#9eb956,settled,102,24523,14198,587.393,471.712,3690.7,0,0,0,6636,6636,4935,3712
440,#665b7e,settled,729,173831,100784,265.835,608.873,1670.29,0,0,0,297303,297303,161918,143961
441,#e2b0a4,settled,1,46,35,825.478,6.13579,5186.63,0,0,0,0,0,0,0
442,#ab52cb,settled,1,53,40,823.422,7.97768,5173.71,0,0,0,0,0,0,0
443,#74a8f2,settled,2,185,121,1328.53,47.2968,8347.42,0,0,0,33,33,9,0
444,#f04966,settled,1,12,12,1300.75,1.85688,8172.86,0,0,0,0,0,0,0
445,#b89e8c,settled,1,8,10,1299.14,2.49538,8162.76,0,0,0,0,0,0,0
446,#8141b3,settled,1,15,14,1262.91,2.94491,7935.12,0,0,0,0,0,0,0
447,#4a96da,settled,1,63,44,1246.8,7.99109,7833.9,0,0,0,0,0,0,0
448,#c6eb4d,settled,1,54,46,1182.17,45.3775,7427.78,0,0,0,0,0,0,0
449,#8e8d74,settled,1,43,34,1164.44,4.90761,7316.39,0,0,0,0,0,0,0
450,#57e29b,settled,1,11,12,1167.78,4.14675,7337.4,0,0,0,0,0,0,0
451,#d384c2,settled,1,40,29,1170.08,3.97461,7351.82,0,0,0,0,0,0,0
452,#9cd9e9,settled,1,15,16,1172.85,2.42464,7369.23,0,0,0,13,13,0,0
453,#647b5d,settled,1,9,11,1168.44,2.91136,7341.5,0,0,0,0,0,0,0
454,#e0d083,settled,1,98,66,1174.04,6.55072,7376.74,0,0,0,13,13,0,0
455,#a972aa,settled,1,55,43,1149.11,4.6235,7220.06,0,0,0,112,112,0,0
456,#72c8d1,settled,1,124,80,1142.15,5.70782,7176.33,0,0,0,111,111,0,0
457,#ee6945,settled,1,10,12,1143.39,7.69522,7184.16,0,0,0,9,9,0,0
458,#b6bf6b,settled,1,48,34,1131.42,2.28645,7108.91,0,0,0,0,0,0,0
459,#7f6193,settled,1,99,66,1171.33,3.0823,7359.67,0,0,0,0,0,0,0
460,#48b6b9,settled,1,68,48,1160.68,5.16892,7292.74,0,0,0,0,0,0,0
461,#c458e0,settled,1,26,22,1153.24,2.94863,7246.04,0,0,0,0,0,0,0
462,#8cad54,settled,1,13,13,1153.23,1.65212,7245.98,0,0,0,0,0,0,0
463,#554f7b,settled,1,24,20,1154.58,2.54946,7254.42,0,0,0,0,0,0,0
464,#d1a4a1,settled,1,18,18,1227.87,0.990056,7714.96,0,0,0,0,0,0,0
465,#9a46c8,settled,1,40,35,1098.42,2.9764,6901.58,0,0,0,0,0,0,0
466,#629cef,settled,1,24,19,1098.01,2.51433,6899.03,0,0,0,0,0,0,0
467,#def062,settled,1,40,31,1072.25,4.03191,6737.15,0,0,0,0,0,0,0
468,#a79389,settled,1,68,49,1064.27,7.54266,6687.02,0,0,0,0,0,0,0
469,#70e8b0,settled,1,7,8,1056.13,1.38551,6635.88,0,0,0,0,0,0,0
470,#eb89d7,settled,1,14,13,1059.11,1.60495,6654.6,0,0,0,0,0,0,0
471,#b4df4a,settled,1,82,55,1068.13,3.74647,6711.25,0,0,0,0,0,0,0
472,#7d8172,settled,2,125,99,751.122,13.1055,4719.44,0,0,0,176,176,0,0
473,#46d698,settled,1,65,50,754.064,4.40608,4737.92,0,0,0,101,101,0,0
474,#c178bf,settled,1,34,26,752.173,1.85767,4726.05,0,0,0,34,34,0,0
475,#8acde6,settled,1,56,46,762.455,6.74523,4790.65,0,0,0,149,149,0,0
476,#53705a,settled,1,7,9,756.335,2.43613,4752.19,0,0,0,79,79,0,0
477,#cfc480,settled,1,33,25,759.619,2.61068,4772.83,0,0,0,0,0,0,0
478,#9766a8,settled,1,33,24,761.233,2.83537,4782.97,0,0,0,0,0,0,0
479,#60bcce,settled,1,236,148,765.639,3.35727,4810.65,0,0,0,322,322,0,0
480,#dc5d42,settled,1,88,63,762.592,3.75369,4791.5,0,0,0,125,125,0,0
481,#a5b369,settled,1,80,53,764.335,3.96328,4802.46,0,0,0,95,95,0,0
482,#6d5590,settled,1,52,41,763.157,3.19062,4795.06,0,0,0,59,59,0,0
483,#e9aab6,settled,1,11,11,766.442,1.48855,4815.7,0,0,0,13,13,0,0
484,#b24cdd,settled,2,139,99,766.257,19.9685,4814.54,0,0,0,450,450,0,0
485,#7ba151,settled,1,154,108,780.426,7.10163,4903.56,0,0,0,186,186,0,0
486,#434378,settled,1,31,27,671.352,4.20335,4218.23,0,0,0,0,0,0,0
487,#bf989e,settled,1,27,25,715.17,1.61692,4493.54,0,0,0,0,0,0,0
488,#88eec5,settled,1,37,31,422.08,2.30738,2652,0,0,0,0,0,0,0
489,#5190ec,settled,1,141,90,418.449,3.71267,2629.19,0,0,0,0,0,0,0
490,#cde45f,settled,1,38,27,332.91,0.866099,2091.74,0,0,0,50,50,0,0
491,#958787,settled,2,130,97,1331.75,48.0058,8367.61,0,0,0,0,0,7,0
492,#5edcad,settled,1,127,83,1309.83,5.68105,8229.87,0,0,0,0,0,0,0
493,#da7ed4,settled,1,75,50,1253.75,4.28951,7877.52,0,0,0,21,21,0,0
494,#a3d348,settled,1,20,20,1251.85,1.45135,7865.63,0,0,0,21,21,0,0
495,#6b756f,settled,1,26,22,1285.64,2.19757,8077.88,0,0,0,0,0,0,0
496,#e7ca95,settled,2,115,89,1296.8,56.9374,8148.04,0,0,0,267,267,0,0
497,#b06cbd,settled,1,52,43,1239.2,3.23195,7786.13,0,0,0,0,0,0,0
498,#79c1e3,settled,1,40,30,1271.09,3.89825,7986.49,0,0,0,50,50,0,0
499,#416457,settled,1,22,22,1237.3,3.03025,7774.17,0,0,0,0,0,0,0
500,#bdb87e,settled,1,28,26,1235.54,4.28553,7763.1,0,0,0,33,33,0,0
501,#865ba5,settled,1,9,11,1079.67,1.22017,6783.79,0,0,0,0,0,0,0
502,#4fb0cb,settled,1,66,52,888.046,4.3191,5579.75,0,0,0,0,0,0,0
503,#cb513f,settled,1,217,127,894.574,7.73703,5620.78,0,0,0,0,0,0,0
504,#93a766,settled,1,76,50,804.984,4.44378,5057.86,0,0,0,484,484,0,0
505,#5c498d,settled,1,7,7,760.678,1.39263,4779.48,0,0,0,7,7,0,0
506,#d89eb3,settled,1,23,17,779.007,1.85984,4894.65,0,0,0,0,0,0,0
507,#a140db,settled,1,16,14,719.578,1.29366,4521.24,0,0,0,0,0,0,0
508,#69954e,settled,1,58,50,684.279,2.048,4299.45,0,0,0,0,0,0,0
509,#e5ea74,settled,1,22,19,688.746,2.6042,4327.52,0,0,0,0,0,0,0
510,#ae8c9c,settled,1,39,31,687.736,2.14986,4321.17,0,0,0,30,30,0,0
511,#77e2c2,settled,1,14,15,688.562,2.22346,4326.36,0,0,0,0,0,0,0
512,#3f84e9,settled,1,19,17,687.443,1.58328,4319.33,0,0,0,30,30,0,0
513,#bbd95d,settled,1,49,33,687.539,1.90758,4319.94,0,0,0,11,11,0,0
514,#847b84,settled,1,68,50,693.537,6.76258,4357.62,0,0,0,0,0,0,0
515,#4dd0aa,settled,1,46,35,686.817,2.11843,4315.4,0,0,0,11,11,0,0
516,#c872d2,settled,1,24,21,693.126,2.84816,4355.04,0,0,0,0,0,0,0
517,#91c745,settled,1,16,14,701.105,2.45611,4405.17,0,0,0,0,0,0,0
518,#5a696c,settled,1,18,16,686.42,2.62197,4312.9,0,0,0,0,0,0,0
519,#d6be93,settled,1,53,38,696.955,3.96743,4379.1,0,0,0,0,0,0,0
520,#9e60ba,settled,1,115,70,517.661,0.927169,3252.56,0,0,0,304,304,0,0
521,#67b6e0,settled,2,135,100,472.783,21.5398,2970.58,0,0,0,0,0,15,0
522,#e35754,settled,1,28,23,133.107,6.01574,836.334,0,0,0,0,0,0,0
523,#acac7b,settled,2,40,39,130.416,12.9444,819.428,0,0,0,0,0,10,0
524,#744fa2,settled,1,75,50,129.278,7.94801,812.281,0,0,0,0,0,0,0
525,#f0a3c8,settled,1,14,16,1288.88,24.6435,8098.26,0,0,0,36,36,0,0
526,#b946f0,settled,1,8,10,1285.29,2.81053,8075.73,0,0,0,0,0,0,0
527,#829b63,settled,1,28,24,1279.27,4.41675,8037.89,0,0,0,0,0,0,0
528,#4af089,settled,1,38,36,1276.91,6.13367,8023.09,0,0,0,0,0,0,0
529,#c692b1,settled,1,30,26,1257.41,12.1793,7900.54,0,0,0,1,1,0,0
530,#8fe7d7,settled,1,34,31,1259.48,5.60521,7913.55,0,0,0,1,1,0,0
531,#58894b,settled,1,70,50,1268.99,13.2729,7973.29,0,0,0,0,0,0,0
532,#d4de72,settled,2,88,68,1212.86,55.504,7620.65,0,0,0,0,0,0,0
533,#9c8099,settled,1,245,142,1334.8,6.22257,8386.79,0,0,0,217,217,0,0
534,#65d6bf,settled,1,52,36,1318.86,4.73312,8286.63,0,0,0,0,0,0,0
535,#e177e7,settled,1,44,31,1319.72,3.40631,8292.05,0,0,0,146,146,0,0
536,#aacd5a,settled,1,30,24,1319.93,3.16139,8293.36,0,0,0,0,0,0,0
537,#726f81,settled,1,20,19,1320.77,4.17679,8298.65,0,0,0,185,185,0,0
538,#eec4a8,settled,1,114,70,1322.45,4.34285,8309.22,0,0,0,139,139,0,0
539,#b766cf,settled,1,30,27,1321.28,2.64864,8301.88,0,0,0,40,40,0,0
540,#80bb42,settled,1,53,39,1321.56,3.47332,8303.6,0,0,0,0,0,0,0
541,#485d69,settled,1,147,88,1187.18,4.88754,7459.27,0,0,0,166,166,0,0
542,#c4b290,settled,1,25,23,1196.39,1.63047,7517.12,0,0,0,0,0,0,0
543,#8d54b7,settled,1,42,32,1111.04,18.8907,6980.88,0,0,0,0,0,0,0
544,#56aadd,settled,1,117,73,1151.07,6.1617,7232.38,0,0,0,0,0,0,0
545,#d24b51,settled,1,13,14,1119.76,4.75883,7035.64,0,0,0,0,0,0,0
546,#9aa178,settled,1,9,11,1116.02,1.96524,7012.13,0,0,0,0,0,0,0
547,#63439f,settled,1,7,8,935.31,1.42219,5876.73,0,0,0,0,0,0,0
548,#df97c6,settled,1,10,10,953.425,1.25757,5990.55,0,0,0,0,0,0,0
549,#a8edec,settled,1,7,9,854.066,8.3964,5366.26,0,0,0,0,0,0,0
550,#708f60,settled,1,43,33,844.36,14.509,5305.27,0,0,0,0,0,0,0
551,#ece487,settled,1,59,50,861.339,5.00651,5411.95,0,0,0,0,0,0,0
552,#b586ae,settled,1,57,39,843.868,2.58171,5302.18,0,0,0,0,0,0,0
553,#7edbd4,settled,1,8,9,839.592,1.88957,5275.31,0,0,0,0,0,0,0
554,#467e48,settled,1,30,25,860.713,3.13946,5408.02,0,0,0,0,0,0,0
555,#c2d26f,settled,1,70,49,766.081,12.0024,4813.43,0,0,0,0,0,0,0
556,#8b7496,settled,1,55,39,583.199,9.74364,3664.35,0,0,0,0,0,0,0
557,#54cabd,settled,1,47,37,575.228,3.31139,3614.26,0,0,0,0,0,0,0
558,#cf6be4,settled,1,23,19,575.577,2.13048,3616.46,0,0,0,0,0,0,0
559,#98c157,settled,1,8,9,574.411,0.674898,3609.13,0,0,0,0,0,0,0
560,#61637e,settled,1,12,12,605.627,1.30519,3805.27,0,0,0,0,0,0,0
561,#ddb8a5,settled,2,71,58,611.656,7.73402,3843.15,0,0,0,0,0,0,0
562,#a55acc,settled,1,49,33,624.871,1.98464,3926.18,0,0,0,0,0,0,0
563,#6eaf3f,settled,1,42,33,677.118,1.52845,4254.46,0,0,0,0,0,0,0
564,#ea5166,settled,1,96,64,547.897,3.80426,3442.54,0,0,0,206,206,0,0
565,#b3a68d,settled,1,47,41,568.63,8.03499,3572.81,0,0,0,0,0,0,0
566,#7b48b4,settled,1,66,50,548.157,21.5377,3444.17,0,0,0,449,449,0,0
567,#449edb,settled,1,372,214,191.224,3.02299,1201.5,0,0,0,0,0,0,0
568,#c03f4f,settled,1,30,24,29.8604,31.2262,187.619,0,0,0,0,0,0,0
569,#899575,settled,2,76,60,203.004,31.4579,1275.51,0,0,0,0,0,18,14
570,#51ea9c,settled,1,150,93,1160.86,5.82589,7293.88,0,0,0,0,0,0,0
571,#cd8cc3,settled,1,22,19,1153.66,1.65078,7248.64,0,0,0,0,0,0,0
572,#96e1e9,settled,2,140,100,1286.83,26.8177,8085.39,0,0,0,0,0,108,54
573,#5f835d,settled,1,52,39,1345.34,3.06407,8453.03,0,0,0,0,0,0,0
574,#dbd884,settled,1,41,36,1335.83,13.727,8393.26,0,0,0,0,0,0,0
575,#a37aab,settled,1,16,15,1243.12,1.88545,7810.76,0,0,0,18,18,0,0
576,#6ccfd2,settled,1,45,36,1303.37,5.5453,8189.34,0,0,0,0,0,0,0
577,#e87146,settled,1,24,20,1308.64,2.66893,8222.41,0,0,0,0,0,0,0
578,#b1c66c,settled,1,34,29,1248.91,4.75782,7847.14,0,0,0,35,35,0,0
579,#796993,settled,1,61,52,1256.26,8.77444,7893.3,0,0,0,0,0,0,0
580,#42beba,settled,1,73,50,1234.3,12.4575,7755.31,0,0,0,14,14,0,0
581,#be5fe1,settled,1,15,15,1234.47,0.553421,7756.4,0,0,0,0,0,0,0
582,#87b554,settled,1,17,15,1227.77,1.93265,7714.3,0,0,0,0,0,0,0
583,#4f577b,settled,1,17,16,1230.52,1.6607,7731.61,0,0,0,5,5,0,0
584,#cbaca2,settled,1,11,11,1237.41,23.0042,7774.87,0,0,0,0,0,0,0
585,#944ec9,settled,1,64,49,1013.58,46.9187,6368.51,0,0,0,0,0,0,0
586,#5da3f0,settled,1,20,18,1011.43,2.13765,6355,0,0,0,0,0,0,0
587,#d94564,settled,1,25,27,1046.85,52.67,6577.58,0,0,0,31,31,0,0
588,#a19a8a,settled,1,67,50,1038.59,22.9649,6525.64,0,0,0,31,31,0,0
589,#6af0b1,settled,1,21,19,992.386,19.644,6235.35,0,0,0,0,0,0,0
590,#e691d8,settled,1,72,53,962.007,3.69033,6044.47,0,0,0,0,0,0,0
591,#afe74b,settled,1,307,179,1043.76,7.17628,6558.14,0,0,0,0,0,0,0
592,#778972,settled,1,70,57,917.773,2.66882,5766.54,0,0,0,0,0,0,0
593,#40de99,settled,1,68,49,759.317,12.2913,4770.93,0,0,0,28,28,0,0
594,#bc80c0,settled,1,14,15,768.356,2.7843,4827.73,0,0,0,0,0,0,0
595,#85d5e7,settled,1,24,20,615.325,1.77775,3866.2,0,0,0,0,0,0,0
596,#4d775b,settled,1,62,44,462.252,13.779,2904.41,0,0,0,0,0,0,0
597,#c9cc81,settled,4,321,222,542.325,110.846,3407.53,0,0,0,1636,1636,20,2
598,#926ea8,settled,1,39,29,581.923,4.09455,3656.33,0,0,0,0,0,0,0
599,#5bc4cf,settled,1,40,36,1205.81,2.49583,7576.34,0,0,0,0,0,0,0
600,#d66543,settled,3,216,153,1231.97,88.6408,7740.69,0,0,0,0,0,23,0
601,#9fba69,settled,1,39,30,1282.77,4.47332,8059.9,0,0,0,158,158,0,0
